,Country,POL,Year,Value
72490,United Kingdom,NMVOC,1998,40.963
72491,United Kingdom,NMVOC,1999,43.2
72492,United Kingdom,NMVOC,2000,33.792
72493,United Kingdom,NMVOC,2001,30.45
72494,United Kingdom,NMVOC,2002,25.793
72495,United Kingdom,NMVOC,2003,24.377
72496,United Kingdom,NMVOC,2004,24.013
72497,United Kingdom,NMVOC,2005,23.051
72498,United Kingdom,NMVOC,2006,24.37
72499,United Kingdom,NMVOC,2007,23.285
72500,United Kingdom,NMVOC,2008,21.884
72501,United Kingdom,NMVOC,2009,20.724
72502,United Kingdom,NMVOC,2010,24.19
72503,United Kingdom,NMVOC,2011,21.787
72504,United Kingdom,NMVOC,2012,23.144
72505,United Kingdom,NMVOC,2013,23.916
72506,United Kingdom,NMVOC,2014,21.475
72507,United Kingdom,NMVOC,2015,23.427
72508,United Kingdom,NMVOC,2016,23.925
72509,United Kingdom,NMVOC,2017,24.826
72510,United Kingdom,NMVOC,2018,26.459
72511,United Kingdom,NMVOC,2019,25.663
72513,United Kingdom,NMVOC,1990,928.941
72514,United Kingdom,NMVOC,1991,882.047
72515,United Kingdom,NMVOC,1992,844.111
72516,United Kingdom,NMVOC,1993,822.651
72517,United Kingdom,NMVOC,1994,822.135
72518,United Kingdom,NMVOC,1995,782.087
72519,United Kingdom,NMVOC,1996,766.912
72520,United Kingdom,NMVOC,1997,723.441
72521,United Kingdom,NMVOC,1998,685.355
72522,United Kingdom,NMVOC,1999,624.557
72523,United Kingdom,NMVOC,2000,589.818
72524,United Kingdom,NMVOC,2001,569.309
72525,United Kingdom,NMVOC,2002,547.488
72526,United Kingdom,NMVOC,2003,545.639
72527,United Kingdom,NMVOC,2004,531.799
72528,United Kingdom,NMVOC,2005,522.405
72529,United Kingdom,NMVOC,2006,520.588
72530,United Kingdom,NMVOC,2007,510.297
72531,United Kingdom,NMVOC,2008,482.71
72532,United Kingdom,NMVOC,2009,451.109
72533,United Kingdom,NMVOC,2010,459.14
72534,United Kingdom,NMVOC,2011,451.463
72535,United Kingdom,NMVOC,2012,449.755
72536,United Kingdom,NMVOC,2013,452.402
72537,United Kingdom,NMVOC,2014,451.021
72538,United Kingdom,NMVOC,2015,456.615
72539,United Kingdom,NMVOC,2016,459.715
72540,United Kingdom,NMVOC,2017,458.844
72541,United Kingdom,NMVOC,2018,466.687
72542,United Kingdom,NMVOC,2019,462.289
72544,United Kingdom,NMVOC,1990,655.045
72545,United Kingdom,NMVOC,1991,659.606
72546,United Kingdom,NMVOC,1992,641.369
72547,United Kingdom,NMVOC,1993,591.212
72548,United Kingdom,NMVOC,1994,537.928
72549,United Kingdom,NMVOC,1995,529.622
72550,United Kingdom,NMVOC,1996,504.746
72551,United Kingdom,NMVOC,1997,520.391
72552,United Kingdom,NMVOC,1998,502.327
72553,United Kingdom,NMVOC,1999,418.682
72554,United Kingdom,NMVOC,2000,407.947
72555,United Kingdom,NMVOC,2001,412.4
72556,United Kingdom,NMVOC,2002,395.512
72557,United Kingdom,NMVOC,2003,358.2
72558,United Kingdom,NMVOC,2004,304.757
72559,United Kingdom,NMVOC,2005,272.116
72560,United Kingdom,NMVOC,2006,257.926
72561,United Kingdom,NMVOC,2007,251.817
72562,United Kingdom,NMVOC,2008,223.616
72563,United Kingdom,NMVOC,2009,204.682
72564,United Kingdom,NMVOC,2010,170.098
72565,United Kingdom,NMVOC,2011,173.38
72566,United Kingdom,NMVOC,2012,166.821
72567,United Kingdom,NMVOC,2013,148.165
72568,United Kingdom,NMVOC,2014,140.399
72569,United Kingdom,NMVOC,2015,136.366
72570,United Kingdom,NMVOC,2016,121.062
72571,United Kingdom,NMVOC,2017,126.003
72572,United Kingdom,NMVOC,2018,132.035
72573,United Kingdom,NMVOC,2019,125.876
72575,United Kingdom,NMVOC,1990,118.1
72576,United Kingdom,NMVOC,1991,117.805
72577,United Kingdom,NMVOC,1992,116.13
72578,United Kingdom,NMVOC,1993,114.955
72579,United Kingdom,NMVOC,1994,114.804
72580,United Kingdom,NMVOC,1995,112.386
72581,United Kingdom,NMVOC,1996,117.282
72582,United Kingdom,NMVOC,1997,124.192
72583,United Kingdom,NMVOC,1998,120.864
72584,United Kingdom,NMVOC,1999,122.939
72585,United Kingdom,NMVOC,2000,117.755
72586,United Kingdom,NMVOC,2001,116.33
72587,United Kingdom,NMVOC,2002,113.148
72588,United Kingdom,NMVOC,2003,114.94
72589,United Kingdom,NMVOC,2004,118.267
72590,United Kingdom,NMVOC,2005,115.604
72591,United Kingdom,NMVOC,2006,114.039
72592,United Kingdom,NMVOC,2007,113.833
72593,United Kingdom,NMVOC,2008,113.297
72594,United Kingdom,NMVOC,2009,112.477
72595,United Kingdom,NMVOC,2010,113.85
72596,United Kingdom,NMVOC,2011,112.451
72597,United Kingdom,NMVOC,2012,113.63
72598,United Kingdom,NMVOC,2013,114.994
72599,United Kingdom,NMVOC,2014,119.9
72600,United Kingdom,NMVOC,2015,120.259
72601,United Kingdom,NMVOC,2016,122.904
72602,United Kingdom,NMVOC,2017,129.506
72603,United Kingdom,NMVOC,2018,132.719
72604,United Kingdom,NMVOC,2019,131.229
72606,United Kingdom,NMVOC,1990,18.705
72607,United Kingdom,NMVOC,1991,18.501
72608,United Kingdom,NMVOC,1992,18.349
72609,United Kingdom,NMVOC,1993,18.232
72610,United Kingdom,NMVOC,1994,18.206
72611,United Kingdom,NMVOC,1995,18.592
72612,United Kingdom,NMVOC,1996,18.487
72613,United Kingdom,NMVOC,1997,18.267
72614,United Kingdom,NMVOC,1998,17.999
72615,United Kingdom,NMVOC,1999,17.661
72616,United Kingdom,NMVOC,2000,16.972
72617,United Kingdom,NMVOC,2001,16.883
72618,United Kingdom,NMVOC,2002,16.723
72619,United Kingdom,NMVOC,2003,16.064
72620,United Kingdom,NMVOC,2004,15.016
72621,United Kingdom,NMVOC,2005,14.524
72622,United Kingdom,NMVOC,2006,14.333
72623,United Kingdom,NMVOC,2007,13.68
72624,United Kingdom,NMVOC,2008,12.7
72625,United Kingdom,NMVOC,2009,11.87
72626,United Kingdom,NMVOC,2010,10.866
72627,United Kingdom,NMVOC,2011,10.455
72628,United Kingdom,NMVOC,2012,10.126
72629,United Kingdom,NMVOC,2013,9.683
72630,United Kingdom,NMVOC,2014,9.299
72631,United Kingdom,NMVOC,2015,9.209
72632,United Kingdom,NMVOC,2016,9.067
72633,United Kingdom,NMVOC,2017,9.123
72634,United Kingdom,NMVOC,2018,9.151
72635,United Kingdom,NMVOC,2019,9.091
72637,United Kingdom,NMVOC,1990,100.0
72638,United Kingdom,NMVOC,1991,98.571
72639,United Kingdom,NMVOC,1992,95.706
72640,United Kingdom,NMVOC,1993,91.617
72641,United Kingdom,NMVOC,1994,86.289
72642,United Kingdom,NMVOC,1995,81.562
72643,United Kingdom,NMVOC,1996,80.001
72644,United Kingdom,NMVOC,1997,76.538
72645,United Kingdom,NMVOC,1998,71.993
72646,United Kingdom,NMVOC,1999,65.132
72647,United Kingdom,NMVOC,2000,60.402
72648,United Kingdom,NMVOC,2001,57.126
72649,United Kingdom,NMVOC,2002,53.549
72650,United Kingdom,NMVOC,2003,50.083
72651,United Kingdom,NMVOC,2004,46.205
72652,United Kingdom,NMVOC,2005,43.102
72653,United Kingdom,NMVOC,2006,41.115
72654,United Kingdom,NMVOC,2007,39.528
72655,United Kingdom,NMVOC,2008,36.491
72656,United Kingdom,NMVOC,2009,32.588
72657,United Kingdom,NMVOC,2010,31.264
72658,United Kingdom,NMVOC,2011,30.264
72659,United Kingdom,NMVOC,2012,29.675
72660,United Kingdom,NMVOC,2013,28.715
72661,United Kingdom,NMVOC,2014,28.219
72662,United Kingdom,NMVOC,2015,28.214
72663,United Kingdom,NMVOC,2016,27.71
72664,United Kingdom,NMVOC,2017,28.018
72665,United Kingdom,NMVOC,2018,28.57
72666,United Kingdom,NMVOC,2019,28.045
72668,United Kingdom,NMVOC,1990,51.176
72669,United Kingdom,NMVOC,1991,50.268
72670,United Kingdom,NMVOC,1992,48.684
72671,United Kingdom,NMVOC,1993,46.499
72672,United Kingdom,NMVOC,1994,43.683
72673,United Kingdom,NMVOC,1995,41.174
72674,United Kingdom,NMVOC,1996,40.289
72675,United Kingdom,NMVOC,1997,38.446
72676,United Kingdom,NMVOC,1998,36.063
72677,United Kingdom,NMVOC,1999,32.51
72678,United Kingdom,NMVOC,2000,30.046
72679,United Kingdom,NMVOC,2001,28.307
72680,United Kingdom,NMVOC,2002,26.422
72681,United Kingdom,NMVOC,2003,24.599
72682,United Kingdom,NMVOC,2004,22.576
72683,United Kingdom,NMVOC,2005,20.898
72684,United Kingdom,NMVOC,2006,19.799
72685,United Kingdom,NMVOC,2007,18.882
72686,United Kingdom,NMVOC,2008,17.289
72687,United Kingdom,NMVOC,2009,15.332
72688,United Kingdom,NMVOC,2010,14.592
72689,United Kingdom,NMVOC,2011,14.008
72690,United Kingdom,NMVOC,2012,13.645
72691,United Kingdom,NMVOC,2013,13.121
72692,United Kingdom,NMVOC,2014,12.796
72693,United Kingdom,NMVOC,2015,12.693
72694,United Kingdom,NMVOC,2016,12.364
72695,United Kingdom,NMVOC,2017,12.427
72696,United Kingdom,NMVOC,2018,12.597
72697,United Kingdom,NMVOC,2019,12.299
72699,United States,SOX,1990,20924.703
72700,United States,SOX,1991,20287.714
72701,United States,SOX,1992,20024.391
72702,United States,SOX,1993,19744.548
72703,United States,SOX,1994,19351.945
72704,United States,SOX,1995,16882.4
72705,United States,SOX,1996,16665.694
72706,United States,SOX,1997,17085.914
72707,United States,SOX,1998,17181.195
72708,United States,SOX,1999,15856.283
72709,United States,SOX,2000,14767.108
72710,United States,SOX,2001,14413.253
72711,United States,SOX,2002,13564.209
72712,United States,SOX,2003,13360.887
72713,United States,SOX,2004,13146.333
72714,United States,SOX,2005,13145.176
72715,United States,SOX,2006,11854.056
72716,United States,SOX,2007,10562.935
72717,United States,SOX,2008,9302.125
72718,United States,SOX,2009,8182.259
72719,United States,SOX,2010,6951.162
72720,United States,SOX,2011,5790.66
72721,United States,SOX,2012,4520.992
72722,United States,SOX,2013,4334.222
72723,United States,SOX,2014,4175.849
72724,United States,SOX,2015,3514.112
72725,United States,SOX,2016,2841.912
72726,United States,SOX,2017,2181.042
72727,United States,SOX,2018,2117.697
72728,United States,SOX,2019,1761.562
72730,United States,SOX,1990,792.893
72731,United States,SOX,1991,769.306
72732,United States,SOX,1992,744.811
72733,United States,SOX,1993,720.317
72734,United States,SOX,1994,696.73
72735,United States,SOX,1995,672.235
72736,United States,SOX,1996,648.454
72737,United States,SOX,1997,658.081
72738,United States,SOX,1998,664.128
72739,United States,SOX,1999,703.811
72740,United States,SOX,2000,631.914
72741,United States,SOX,2001,624.0
72742,United States,SOX,2002,917.423
72743,United States,SOX,2003,817.825
72744,United States,SOX,2004,718.228
72745,United States,SOX,2005,618.631
72746,United States,SOX,2006,458.719
72747,United States,SOX,2007,298.807
72748,United States,SOX,2008,218.168
72749,United States,SOX,2009,220.244
72750,United States,SOX,2010,143.595
72751,United States,SOX,2011,142.067
72752,United States,SOX,2012,124.121
72753,United States,SOX,2013,106.176
72754,United States,SOX,2014,88.231
72755,United States,SOX,2015,78.022
72756,United States,SOX,2016,57.35
72757,United States,SOX,2017,48.007
72758,United States,SOX,2018,45.081
72759,United States,SOX,2019,39.814
72761,United States,SOX,1990,456.322
72762,United States,SOX,1991,425.477
72763,United States,SOX,1992,395.539
72764,United States,SOX,1993,364.694
72765,United States,SOX,1994,334.757
72766,United States,SOX,1995,303.912
72767,United States,SOX,1996,273.67
72768,United States,SOX,1997,275.482
72769,United States,SOX,1998,272.514
72770,United States,SOX,1999,272.551
72771,United States,SOX,2000,235.487
72772,United States,SOX,2001,224.754
72773,United States,SOX,2002,259.292
72774,United States,SOX,2003,224.76
72775,United States,SOX,2004,190.228
72776,United States,SOX,2005,155.696
72777,United States,SOX,2006,96.974
72778,United States,SOX,2007,38.252
72779,United States,SOX,2008,35.764
72780,United States,SOX,2009,32.391
72781,United States,SOX,2010,33.776
72782,United States,SOX,2011,26.731
72783,United States,SOX,2012,26.409
72784,United States,SOX,2013,26.088
72785,United States,SOX,2014,25.767
72786,United States,SOX,2015,24.887
72787,United States,SOX,2016,25.169
72788,United States,SOX,2017,23.139
72789,United States,SOX,2018,20.723
72790,United States,SOX,2019,15.306
72792,United States,SOX,1990,336.571
72793,United States,SOX,1991,343.829
72794,United States,SOX,1992,349.272
72795,United States,SOX,1993,355.622
72796,United States,SOX,1994,361.973
72797,United States,SOX,1995,368.323
72798,United States,SOX,1996,374.784
72799,United States,SOX,1997,382.598
72800,United States,SOX,1998,391.614
72801,United States,SOX,1999,431.261
72802,United States,SOX,2000,396.427
72803,United States,SOX,2001,399.247
72804,United States,SOX,2002,658.13
72805,United States,SOX,2003,593.065
72806,United States,SOX,2004,528.0
72807,United States,SOX,2005,462.935
72808,United States,SOX,2006,361.745
72809,United States,SOX,2007,260.554
72810,United States,SOX,2008,182.404
72811,United States,SOX,2009,187.853
72812,United States,SOX,2010,109.819
72813,United States,SOX,2011,115.336
72814,United States,SOX,2012,97.712
72815,United States,SOX,2013,80.088
72816,United States,SOX,2014,62.464
72817,United States,SOX,2015,53.134
72818,United States,SOX,2016,32.181
72819,United States,SOX,2017,24.868
72820,United States,SOX,2018,24.358
72821,United States,SOX,2019,24.508
72823,United States,SOX,1990,20131.811
72824,United States,SOX,1991,19518.408
72825,United States,SOX,1992,19279.579
72826,United States,SOX,1993,19024.232
72827,United States,SOX,1994,18655.215
72828,United States,SOX,1995,16210.165
72829,United States,SOX,1996,16017.241
72830,United States,SOX,1997,16427.834
72831,United States,SOX,1998,16517.067
72832,United States,SOX,1999,15152.472
72833,United States,SOX,2000,14135.194
72834,United States,SOX,2001,13789.253
72835,United States,SOX,2002,12646.786
72836,United States,SOX,2003,12543.061
72837,United States,SOX,2004,12428.105
72838,United States,SOX,2005,12526.545
72839,United States,SOX,2006,11395.337
72840,United States,SOX,2007,10264.129
72841,United States,SOX,2008,9083.957
72842,United States,SOX,2009,7962.015
72843,United States,SOX,2010,6807.567
72844,United States,SOX,2011,5648.593
72845,United States,SOX,2012,4396.87
72846,United States,SOX,2013,4228.046
72847,United States,SOX,2014,4087.618
72848,United States,SOX,2015,3436.09
72849,United States,SOX,2016,2784.562
72850,United States,SOX,2017,2133.035
72851,United States,SOX,2018,2072.616
72852,United States,SOX,2019,1721.748
72854,United States,SOX,1990,14432.645
72855,United States,SOX,1991,14319.245
72856,United States,SOX,1992,13985.395
72857,United States,SOX,1993,13779.461
72858,United States,SOX,1994,13507.301
72859,United States,SOX,1995,10958.976
72860,United States,SOX,1996,11582.388
72861,United States,SOX,1997,11970.665
72862,United States,SOX,1998,12171.001
72863,United States,SOX,1999,11415.695
72864,United States,SOX,2000,10338.613
72865,United States,SOX,2001,9843.468
72866,United States,SOX,2002,9467.615
72867,United States,SOX,2003,9383.145
72868,United States,SOX,2004,9298.571
72869,United States,SOX,2005,9438.8
72870,United States,SOX,2006,8659.732
72871,United States,SOX,2007,7880.664
72872,United States,SOX,2008,7069.09
72873,United States,SOX,2009,6134.595
72874,United States,SOX,2010,5167.594
72875,United States,SOX,2011,4196.068
72876,United States,SOX,2012,3046.862
72877,United States,SOX,2013,2980.556
72878,United States,SOX,2014,2942.645
72879,United States,SOX,2015,2380.694
72880,United States,SOX,2016,1818.742
72881,United States,SOX,2017,1256.778
72882,United States,SOX,2018,1193.216
72883,United States,SOX,2019,920.869
72885,United States,SOX,1990,3974.443
72886,United States,SOX,1991,3638.779
72887,United States,SOX,1992,3697.747
72888,United States,SOX,1993,3679.603
72889,United States,SOX,1994,3626.986
72890,United States,SOX,1995,3764.88
72891,United States,SOX,1996,3161.269
72892,United States,SOX,1997,3132.991
72893,United States,SOX,1998,3017.809
72894,United States,SOX,1999,2499.291
72895,United States,SOX,2000,2509.992
72896,United States,SOX,2001,2617.057
72897,United States,SOX,2002,2145.436
72898,United States,SOX,2003,2141.888
72899,United States,SOX,2004,2127.293
72900,United States,SOX,2005,2101.663
72901,United States,SOX,2006,1813.423
72902,United States,SOX,2007,1525.183
72903,United States,SOX,2008,1233.555
72904,United States,SOX,2009,1092.899
72905,United States,SOX,2010,952.244
72906,United States,SOX,2011,811.589
72907,United States,SOX,2012,737.504
72908,United States,SOX,2013,663.419
72909,United States,SOX,2014,589.334
72910,United States,SOX,2015,520.017
72911,United States,SOX,2016,450.7
72912,United States,SOX,2017,381.637
72913,United States,SOX,2018,367.456
72914,United States,SOX,2019,338.382
72916,United States,SOX,1990,3220.56
72917,United States,SOX,1991,2953.843
72918,United States,SOX,1992,2986.502
72919,United States,SOX,1993,2979.245
72920,United States,SOX,1994,2919.37
72921,United States,SOX,1995,3045.47
72922,United States,SOX,1996,2584.37
72923,United States,SOX,1997,2544.694
72924,United States,SOX,1998,2485.927
72925,United States,SOX,1999,1936.826
72926,United States,SOX,2000,1940.362
72927,United States,SOX,2001,2034.673
72928,United States,SOX,2002,1620.286
72929,United States,SOX,2003,1615.038
72930,United States,SOX,2004,1599.638
72931,United States,SOX,2005,1574.087
72932,United States,SOX,2006,1373.646
72933,United States,SOX,2007,1173.205
72934,United States,SOX,2008,969.463
72935,United States,SOX,2009,850.709
72936,United States,SOX,2010,731.955
72937,United States,SOX,2011,613.201
72938,United States,SOX,2012,570.298
72939,United States,SOX,2013,527.395
72940,United States,SOX,2014,484.491
72941,United States,SOX,2015,436.905
72942,United States,SOX,2016,389.318
72943,United States,SOX,2017,341.98
72944,United States,SOX,2018,329.75
72945,United States,SOX,2019,300.82
72947,United States,SOX,1990,753.883
72948,United States,SOX,1991,684.936
72949,United States,SOX,1992,711.245
72950,United States,SOX,1993,700.358
72951,United States,SOX,1994,707.616
72952,United States,SOX,1995,719.41
72953,United States,SOX,1996,576.9
72954,United States,SOX,1997,588.297
72955,United States,SOX,1998,531.882
72956,United States,SOX,1999,562.464
72957,United States,SOX,2000,569.631
72958,United States,SOX,2001,582.385
72959,United States,SOX,2002,525.151
72960,United States,SOX,2003,526.85
72961,United States,SOX,2004,527.655
72962,United States,SOX,2005,527.576
72963,United States,SOX,2006,439.777
72964,United States,SOX,2007,351.978
72965,United States,SOX,2008,264.091
72966,United States,SOX,2009,242.19
72967,United States,SOX,2010,220.289
72968,United States,SOX,2011,198.388
72969,United States,SOX,2012,167.207
72970,United States,SOX,2013,136.025
72971,United States,SOX,2014,104.843
72972,United States,SOX,2015,83.112
72973,United States,SOX,2016,61.382
72974,United States,SOX,2017,39.658
72975,United States,SOX,2018,37.706
72976,United States,SOX,2019,37.563
72978,United States,SOX,1990,1680.134
72979,United States,SOX,1991,1511.395
72980,United States,SOX,1992,1547.683
72981,United States,SOX,1993,1495.066
72982,United States,SOX,1994,1465.128
72983,United States,SOX,1995,1441.541
72984,United States,SOX,1996,1239.363
72985,United States,SOX,1997,1288.843
72986,United States,SOX,1998,1292.195
72987,United States,SOX,1999,1201.125
72988,United States,SOX,2000,1249.764
72989,United States,SOX,2001,1291.08
72990,United States,SOX,2002,956.27
72991,United States,SOX,2003,935.823
72992,United States,SOX,2004,915.308
72993,United States,SOX,2005,894.427
72994,United States,SOX,2006,827.724
72995,United States,SOX,2007,761.02
72996,United States,SOX,2008,694.037
72997,United States,SOX,2009,637.683
72998,United States,SOX,2010,581.328
72999,United States,SOX,2011,524.974
73000,United States,SOX,2012,500.907
73001,United States,SOX,2013,476.839
73002,United States,SOX,2014,452.772
73003,United States,SOX,2015,433.832
73004,United States,SOX,2016,414.892
73005,United States,SOX,2017,395.706
73006,United States,SOX,2018,395.679
73007,United States,SOX,2019,351.634
73009,United States,SOX,1990,6.486
73010,United States,SOX,1991,9.072
73011,United States,SOX,1992,8.837
73012,United States,SOX,1993,5.691
73013,United States,SOX,1994,2.276
73014,United States,SOX,1995,2.13
73015,United States,SOX,1996,4.899
73016,United States,SOX,1997,5.118
73017,United States,SOX,1998,5.188
73018,United States,SOX,1999,5.572
73019,United States,SOX,2000,6.035
73020,United States,SOX,2001,6.216
73021,United States,SOX,2002,53.735
73022,United States,SOX,2003,57.772
73023,United States,SOX,2004,61.808
73024,United States,SOX,2005,65.844
73025,United States,SOX,2006,70.878
73026,United States,SOX,2007,75.911
73027,United States,SOX,2008,68.172
73028,United States,SOX,2009,79.013
73029,United States,SOX,2010,89.854
73030,United States,SOX,2011,100.695
73031,United States,SOX,2012,91.784
73032,United States,SOX,2013,82.873
73033,United States,SOX,2014,73.962
73034,United States,SOX,2015,74.611
73035,United States,SOX,2016,75.26
73036,United States,SOX,2017,75.912
73037,United States,SOX,2018,92.809
73038,United States,SOX,2019,85.353
73040,United States,SOX,1990,0.0
73041,United States,SOX,1991,0.0
73042,United States,SOX,1992,0.0
73043,United States,SOX,1993,0.0
73044,United States,SOX,1994,0.0
